"","Athlete.Name","Team","Rank_800","Rank_1600","Rank_3200","Rank_5k_XC","Total_Score","Best_Event","Second_Best_Event","Avg_Score","Weighted_Avg_Score","Weighted_Total_Score"
"170","Charlie Welch","Colorado",0.7981220657277,0.555084745762712,NA,0.376288659793814,1.72949547128423,0.7981220657277,0.555084745762712,0.576498490428075,0.676603405745206,1.35320681149041
"171","Caleb Boutelle","Stanford",0.802816901408451,0.707627118644068,0.86,0.463917525773196,2.83436154582571,0.86,0.802816901408451,0.708590386456429,0.831408450704225,1.66281690140845
"172","Ben Shearer","Arkansas",0.807511737089202,0.953389830508475,0.985,0.974226804123711,3.72012837172139,0.985,0.974226804123711,0.930032092930347,0.979613402061856,1.95922680412371
"173","Gabe Scales","Ole Miss",0.812206572769953,0.754237288135593,0.525,0.561855670103093,2.65329953100864,0.812206572769953,0.754237288135593,0.66332488275216,0.783221930452773,1.56644386090555
"174","Michael Fiore","Florida",0.816901408450704,0.788135593220339,0.53,0.54639175257732,2.68142875424836,0.816901408450704,0.788135593220339,0.670357188562091,0.802518500835522,1.60503700167104
"175","Matthew Mule'","Florida",0.821596244131455,0.792372881355932,0.5,0.422680412371134,2.53664953785852,0.821596244131455,0.792372881355932,0.63416238446463,0.806984562743694,1.61396912548739
"176","Javier Vento","Florida",0.826291079812207,0.902542372881356,0.805,0.56701030927835,3.10084376197191,0.902542372881356,0.826291079812207,0.775210940492978,0.864416726346781,1.72883345269356
"177","Seth White","Georgia",0.830985915492958,0.48728813559322,0.06,0.0567010309278351,1.43497508201401,0.830985915492958,0.48728813559322,0.358743770503503,0.659137025543089,1.31827405108618
"178","Cooper Atkins","Auburn",0.835680751173709,0.872881355932203,0.84,0.737113402061856,3.28567550916777,0.872881355932203,0.84,0.821418877291942,0.856440677966102,1.7128813559322
"179","Andrew Anderson","Indiana",0.84037558685446,NA,NA,0.247422680412371,1.08779826726683,0.84037558685446,NA,0.543899133633416,0.84037558685446,0.84037558685446
"180","Jaylen Castillo","Indiana",0.845070422535211,0.432203389830508,NA,0.309278350515464,1.58655216288118,0.845070422535211,0.432203389830508,0.528850720960395,0.63863690618286,1.27727381236572
"181","Sam Easley","Nebraska",0.849765258215962,NA,NA,NA,0.849765258215962,0.849765258215962,NA,0.849765258215962,0.849765258215962,0.849765258215962
"182","Justin Healey","Penn State",0.854460093896714,0.584745762711864,0.295,NA,1.73420585660858,0.854460093896714,0.584745762711864,0.578068618869526,0.719602928304289,1.43920585660858
"183","Matthew Smith","Furman",0.859154929577465,0.601694915254237,NA,0.283505154639175,1.74435499947088,0.859154929577465,0.601694915254237,0.581451666490292,0.730424922415851,1.4608498448317
"184","Miles Ally","NC State",0.863849765258216,0.961864406779661,0.905,0.757731958762887,3.48844613080076,0.961864406779661,0.905,0.872111532700191,0.933432203389831,1.86686440677966
"185","Grant Howlett","NC State",0.868544600938967,0.326271186440678,NA,NA,1.19481578737965,0.868544600938967,0.326271186440678,0.597407893689823,0.597407893689823,1.19481578737965
